# t,x,y,z,vx,vy,vz,ax,ay,az
8.100000,-98.813331,-77.171911,-42.814781,-14.939452,-2.475029,-6.500874,3.765347,6.846495,-1.250866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.200000,-100.288328,-77.385119,-43.470782,-14.559301,-1.788561,-6.615683,3.836253,6.880730,-1.042774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.300000,-101.724969,-77.529531,-44.137200,-14.172474,-1.099304,-6.708966,3.898987,6.902351,-0.820783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.400000,-103.122626,-77.604928,-44.811815,-13.779749,-0.408493,-6.779459,3.954347,6.911883,-0.587366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.500000,-104.480745,-77.611217,-45.492297,-13.381825,0.282687,-6.826136,4.003085,6.909845,-0.344861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.600000,-105.798839,-77.548416,-46.176222,-12.979329,0.973107,-6.848202,4.045903,6.896741,-0.095480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.700000,-107.076477,-77.416657,-46.861098,-12.572820,1.661683,-6.845073,4.083457,6.873068,0.158692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.800000,-108.313285,-77.216176,-47.544384,-12.162793,2.347384,-6.816369,4.116358,6.839313,0.415697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.900000,-109.508933,-76.947309,-48.223512,-11.749685,3.029226,-6.761901,4.145173,6.795952,0.673693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.000000,-110.663132,-76.610490,-48.895905,-11.333877,3.706270,-6.681655,4.170427,6.743451,0.930960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.100000,-111.775630,-76.206245,-49.558989,-10.915702,4.377626,-6.575787,4.192605,6.682269,1.185892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.200000,-112.846203,-75.735183,-50.210218,-10.495444,5.042449,-6.444604,4.212148,6.612851,1.436995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.300000,-113.874657,-75.197999,-50.847081,-10.073346,5.699937,-6.288561,4.229462,6.535635,1.682887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.400000,-114.860818,-74.595466,-51.467121,-9.649613,6.349331,-6.108243,4.244913,6.451050,1.922292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.500000,-115.804531,-73.928427,-52.067944,-9.224415,6.989915,-5.904358,4.258831,6.359514,2.154036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.600000,-116.705657,-73.197799,-52.647234,-8.797888,7.621015,-5.677727,4.271512,6.261434,2.377051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.700000,-117.564068,-72.404561,-53.202762,-8.370145,8.241997,-5.429272,4.283217,6.157212,2.590366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.800000,-118.379648,-71.549756,-53.732395,-7.941270,8.852266,-5.160007,4.294173,6.047236,2.793104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.900000,-119.152287,-70.634484,-54.234106,-7.511328,9.451265,-4.871030,4.304578,5.931888,2.984484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,-119.881880,-69.659896,-54.705983,-7.080367,10.038477,-4.563511,4.314598,5.811538,3.163816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.100000,-120.568327,-68.627197,-55.146231,-6.648417,10.613418,-4.238688,4.324370,5.686549,3.330495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.200000,-121.211531,-67.537637,-55.553186,-6.215498,11.175644,-3.897852,4.334005,5.557273,3.484004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.300000,-121.811395,-66.392506,-55.925313,-5.781618,11.724742,-3.542341,4.343586,5.424054,3.623905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.400000,-122.367823,-65.193138,-56.261211,-5.346780,12.260334,-3.173536,4.353169,5.287226,3.749844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.500000,-122.880719,-63.940901,-56.559624,-4.910983,12.782077,-2.792847,4.362790,5.147115,3.861539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.600000,-123.349987,-62.637195,-56.819433,-4.474221,13.289658,-2.401710,4.372457,5.004038,3.958786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.700000,-123.775531,-61.283451,-57.039666,-4.036490,13.782796,-2.001576,4.382161,4.858301,4.041449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.800000,-124.157253,-59.881126,-57.219497,-3.597788,14.261240,-1.593908,4.391870,4.710204,4.109463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.900000,-124.495056,-58.431700,-57.358245,-3.158118,14.724768,-1.180172,4.401533,4.560037,4.162828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.000000,-124.788844,-56.936676,-57.455377,-2.717486,15.173188,-0.761829,4.411081,4.408079,4.201606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.100000,-125.038522,-55.397572,-57.510506,-2.275908,15.606333,-0.340333,4.420430,4.254604,4.225920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.200000,-125.243995,-53.815923,-57.523387,-1.833410,16.024067,0.082879,4.429478,4.099875,4.235950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.300000,-125.405174,-52.193276,-57.493920,-1.390026,16.426275,0.506389,4.438110,3.944147,4.231931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.400000,-125.521972,-50.531188,-57.422146,-0.945806,16.812871,0.928806,4.446198,3.787666,4.214151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.500000,-125.594309,-48.831224,-57.308241,-0.500810,17.183791,1.348771,4.453602,3.630670,4.182944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.600000,-125.622111,-47.094954,-57.152517,-0.055113,17.538996,1.764960,4.460172,3.473389,4.138695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.700000,-125.605312,-45.323950,-56.955417,0.391192,17.878467,2.176090,4.465747,3.316042,4.081828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.800000,-125.543856,-43.519785,-56.717509,0.837997,18.202209,2.580921,4.470159,3.158843,4.012810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.900000,-125.437700,-41.684031,-56.439483,1.285179,18.510247,2.978263,4.473233,3.001996,3.932148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,-125.286812,-39.818257,-56.122144,1.732593,18.802626,3.366980,4.474788,2.845697,3.840380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.100000,-125.091179,-37.924026,-55.766411,2.180080,19.079411,3.745988,4.474640,2.690132,3.738080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.200000,-124.850800,-36.002892,-55.373304,2.627458,19.340683,4.114265,4.472600,2.535482,3.625850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.300000,-124.565697,-34.056403,-54.943947,3.074530,19.586544,4.470848,4.468478,2.381919,3.504321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.400000,-124.235911,-32.086093,-54.479554,3.521078,19.817109,4.814841,4.462083,2.229604,3.374147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.500000,-123.861507,-30.093487,-53.981427,3.966865,20.032511,5.145412,4.453224,2.078694,3.236002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.600000,-123.442572,-28.080092,-53.450945,4.411635,20.232899,5.461799,4.441712,1.929336,3.090582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.700000,-122.979223,-26.047402,-52.889563,4.855113,20.418435,5.763310,4.427362,1.781669,2.938597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.800000,-122.471603,-23.996894,-52.298800,5.297006,20.589294,6.049324,4.409992,1.635825,2.780770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.900000,-121.919885,-21.930026,-51.680233,5.737004,20.745665,6.319293,4.389425,1.491927,2.617836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.000000,-121.324276,-19.848237,-51.035492,6.174779,20.887748,6.572745,4.365492,1.350091,2.450536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.100000,-120.685015,-17.752945,-50.366248,6.609985,21.015756,6.809280,4.338031,1.210426,2.279617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.200000,-120.002376,-15.645548,-49.674210,7.042263,21.129909,7.028573,4.306890,1.073031,2.105828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.300000,-119.276672,-13.527418,-48.961116,7.471236,21.230441,7.230375,4.271926,0.938001,1.929918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.400000,-118.508252,-11.399906,-48.228724,7.896516,21.317591,7.414511,4.233009,0.805420,1.752631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.500000,-117.697506,-9.264337,-47.478807,8.317702,21.391609,7.580880,4.190020,0.675365,1.574707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.600000,-116.844862,-7.122013,-46.713142,8.734381,21.452751,7.729455,4.142856,0.547909,1.396875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.700000,-115.950794,-4.974208,-45.933507,9.146131,21.501279,7.860282,4.091427,0.423113,1.219854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.800000,-115.015815,-2.822169,-45.141673,9.552522,21.537464,7.973477,4.035663,0.301033,1.044348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.900000,-114.040483,-0.667117,-44.339394,9.953117,21.561578,8.069225,3.975508,0.181718,0.871044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.000000,-113.025399,1.489754,-43.528401,10.347476,21.573901,8.147781,3.910927,0.065209,0.700610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.100000,-111.971210,3.647279,-42.710400,10.735154,21.574715,8.209464,3.841904,-0.048460,0.533689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.200000,-110.878606,5.804323,-41.887058,11.115709,21.564304,8.254657,3.768446,-0.159263,0.370900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.300000,-109.748321,7.959776,-41.060003,11.488697,21.542958,8.283802,3.690582,-0.267180,0.212835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.400000,-108.581133,10.112559,-40.230816,11.853680,21.510965,8.297400,3.608364,-0.372198,0.060053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.500000,-107.377866,12.261623,-39.401023,12.210227,21.468615,8.296006,3.521869,-0.474311,-0.086920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.600000,-106.139383,14.405947,-38.572095,12.557915,21.416199,8.280226,3.431203,-0.573521,-0.227594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.700000,-104.866592,16.544537,-37.745436,12.896333,21.354008,8.250712,3.336496,-0.669836,-0.361518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.800000,-103.560439,18.676432,-36.922387,13.225085,21.282328,8.208161,3.237910,-0.763271,-0.488286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.900000,-102.221910,20.800696,-36.104214,13.543792,21.201449,8.153306,3.135634,-0.853847,-0.607532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
